price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,last_renovation
795000.0,5,2.5,3040,9570,1.0,0,2,4,1,1640,1400,49,49
465000.0,3,2.0,1840,40438,2.0,0,0,3,1,1840,0,21,21
673000.0,4,2.5,2990,10400,2.0,0,0,3,1,2990,0,13,13
810000.0,4,2.5,3520,15420,2.0,0,0,3,2,3520,0,24,24
785000.0,4,2.75,2440,69415,1.0,0,0,4,1,1910,530,26,26
338000.0,4,3.0,2090,7500,1.0,0,0,3,1,1370,720,29,29
280000.0,3,2.25,1430,7222,2.0,0,0,3,1,1430,0,22,22
315000.0,4,2.25,2180,10754,1.0,0,0,5,1,1100,1080,61,61
530000.0,4,2.25,2180,10754,1.0,0,0,5,1,1100,1080,61,61
380000.0,5,3.0,3450,9914,2.0,0,0,3,1,3450,0,11,11
297000.0,3,2.25,1450,7562,2.0,0,0,3,1,1450,0,21,21
730000.0,4,2.5,3230,7331,2.0,0,0,3,2,3230,0,11,11
450000.0,3,1.75,1640,13500,1.0,0,0,3,1,1110,530,75,75
275000.0,3,3.0,1590,7750,1.0,0,0,3,1,1060,530,18,18
595000.0,4,2.0,2020,2849,2.0,0,0,3,1,2020,0,55,55
435000.0,3,1.5,1300,3348,1.5,0,0,3,1,1300,0,111,1
270000.0,2,1.5,1380,209959,1.0,0,0,1,1,1380,0,61,61
950000.0,3,3.0,4040,14338,2.0,0,0,3,2,3030,1010,29,29
389000.0,4,2.25,2130,5337,2.0,0,0,3,1,2130,0,14,14
560000.0,4,2.25,2550,7800,1.0,0,0,3,1,1580,970,47,47
1350000.0,5,3.5,4800,14984,2.0,0,2,3,2,3480,1320,17,17
799000.0,4,2.25,2510,11585,2.0,0,0,4,1,2510,0,46,46
365500.0,3,2.0,1410,9600,1.0,0,0,4,1,1410,0,32,32
252350.0,3,2.0,1650,7352,1.0,0,0,3,1,1160,490,36,36
403950.0,4,2.5,2120,13780,2.0,0,0,3,1,2120,0,22,22
385000.0,4,1.5,2040,10726,1.0,0,0,3,1,1380,660,61,61
345000.0,4,1.0,1550,7620,1.5,0,0,3,1,1550,0,58,58
490000.0,3,2.75,1980,3128,2.0,0,0,4,1,1980,0,36,36
330000.0,3,2.5,1600,26977,2.0,0,0,3,1,1600,0,10,10
927000.0,4,2.75,3300,12090,2.0,0,0,3,1,3300,0,62,62
1118000.0,4,2.5,3840,16619,2.0,0,1,4,2,3840,0,32,32
330000.0,2,1.0,1220,10000,1.0,0,0,5,1,1220,0,65,65
530000.0,5,2.25,2720,8800,1.0,0,0,4,1,1500,1220,57,57
365000.0,4,2.0,1940,25600,1.0,0,0,1,1,1940,0,53,53
378750.0,3,2.5,2160,3000,1.5,0,0,3,1,1260,900,106,4
269900.0,4,1.75,1530,8750,1.5,0,0,4,1,1530,0,47,47
557000.0,3,3.5,1710,2096,2.0,0,0,3,1,1290,420,7,7
360000.0,4,1.75,3730,16980,1.0,0,0,4,1,2150,1580,41,41
352000.0,2,1.0,940,5000,1.0,0,0,4,1,940,0,78,78
437000.0,3,2.5,1750,22357,2.0,0,0,3,1,1750,0,21,21
322500.0,4,2.5,1820,6753,2.0,0,0,3,1,1820,0,21,21
650000.0,3,3.25,1510,2000,2.0,0,0,3,1,1330,180,14,14
450000.0,3,2.0,1290,1213,3.0,0,0,3,1,1290,0,14,14
278500.0,3,2.0,1570,5250,1.0,0,0,3,1,1570,0,17,17
364950.0,4,2.5,1930,6957,2.0,0,0,3,1,1930,0,20,20
840000.0,4,3.5,2840,40139,1.0,0,4,4,2,2840,0,29,29
268000.0,3,2.5,1550,8134,2.0,0,0,3,1,1550,0,24,24
517534.0,2,1.0,833,143947,1.0,0,0,3,1,833,0,9,9
632925.0,3,2.5,2990,32239,2.0,0,0,4,1,2990,0,37,37
577500.0,3,2.5,2000,7251,2.0,0,0,3,1,2000,0,20,20
339000.0,4,1.5,2390,7480,1.5,0,2,3,1,2390,0,95,95
570000.0,3,1.75,2910,37461,1.0,0,0,4,1,1530,1380,48,48
563500.0,4,1.75,2085,174240,1.0,0,0,3,1,1610,475,51,51
423000.0,4,2.25,2200,9351,1.0,0,0,5,1,1290,910,53,53
355000.0,3,2.25,1860,5028,2.0,0,0,3,1,1860,0,3,3
1550000.0,5,4.25,6070,171626,2.0,0,0,3,2,6070,0,16,16
482000.0,2,1.0,950,3960,1.0,0,0,3,1,950,0,74,74
625000.0,3,1.75,1600,9135,1.0,0,0,5,1,1600,0,60,60
538000.0,3,2.5,2250,11632,2.0,0,0,3,1,2250,0,27,27
380000.0,3,2.5,2280,10255,2.0,0,0,4,1,2280,0,30,30
375000.0,2,1.0,940,5120,1.0,0,0,3,1,940,0,106,106
245000.0,3,2.5,1530,8500,1.0,0,0,5,1,1030,500,19,19
310000.0,5,1.75,2190,27260,1.0,0,0,4,1,2190,0,68,41
1300000.0,3,2.0,2350,15021,1.0,0,0,4,1,1770,580,39,39
397000.0,4,2.0,1440,7680,1.0,0,0,3,1,1200,240,44,44
365000.0,3,2.5,2200,4052,2.0,0,0,3,1,2200,0,10,10
328500.0,4,3.0,2290,8250,2.0,0,0,3,1,2290,0,25,25
988000.0,4,3.0,4040,19700,2.0,0,0,3,2,4040,0,28,28
1000000.0,4,2.5,2610,3277,1.5,0,0,5,1,1920,690,93,93
237000.0,3,2.5,1490,2138,2.0,0,0,3,1,1490,0,10,10
525000.0,4,2.5,2450,5280,2.0,0,0,3,1,2450,0,12,12
749000.0,4,2.5,1710,9627,1.0,0,0,3,1,1440,270,39,1
722500.0,5,2.5,4870,11800,2.0,0,0,3,2,3470,1400,32,32
843000.0,3,2.5,3130,8750,2.0,0,0,3,2,3130,0,24,24
438000.0,2,2.0,1270,1372,3.0,0,0,3,1,1270,0,15,15
578000.0,3,1.75,2120,10875,1.0,0,2,3,1,1540,580,38,38
227950.0,3,1.5,1670,8230,1.0,0,0,5,1,1670,0,61,61
196000.0,3,2.25,2070,11576,2.0,0,0,3,1,2070,0,41,41
641000.0,2,1.0,1420,5332,1.0,0,0,3,1,1070,350,62,62
350000.0,3,1.5,1250,219978,1.0,0,0,4,1,1250,0,35,35
205000.0,3,1.0,940,7980,1.0,0,0,4,1,940,0,55,55
400000.0,3,1.75,1920,9102,1.0,0,0,3,1,1920,0,47,47
1030000.0,3,2.5,3545,9816,1.0,0,0,3,2,2610,935,10,10
505000.0,3,2.0,1260,5460,1.0,0,0,3,1,1260,0,43,43
475000.0,5,2.5,2340,7200,1.0,0,0,3,1,1300,1040,40,40
520000.0,3,2.25,2590,9263,1.0,0,0,5,1,1440,1150,38,38
1450000.0,3,4.5,3970,24920,2.0,0,2,3,2,3260,710,38,16
333500.0,3,1.75,1220,9732,1.0,0,0,3,1,1220,0,50,50
232000.0,3,1.0,1400,10403,1.0,0,0,4,1,1400,0,39,39
691100.0,3,2.75,2360,16117,1.0,0,0,4,1,1710,650,32,32
811000.0,3,1.75,1870,9897,1.0,0,0,4,1,1870,0,55,55
551000.0,3,2.5,2830,5802,2.0,0,0,3,1,2830,0,14,14
496500.0,3,2.5,2260,3640,2.0,0,0,3,1,2260,0,21,21
705000.0,3,3.0,1970,20978,2.0,1,3,4,1,1770,200,35,35
578000.0,4,2.5,3140,9225,1.0,0,2,5,1,1770,1370,49,49
255000.0,3,1.75,1240,8659,1.0,0,0,5,1,1240,0,29,29
1050000.0,4,3.5,3450,7832,2.0,0,0,3,2,3450,0,8,8
348000.0,3,2.25,2570,8491,2.0,0,0,4,1,2570,0,26,26
230000.0,3,2.0,1510,3413,2.0,0,0,3,1,1510,0,30,30
359500.0,4,2.25,2390,11250,2.0,0,0,3,1,2390,0,27,27
330000.0,3,1.0,980,7000,1.0,0,0,3,1,980,0,62,62
80000.0,1,0.75,430,5050,1.0,0,0,2,0,430,0,103,103
465000.0,3,1.75,1480,6360,1.0,0,0,3,1,1480,0,61,61
325000.0,4,2.5,1850,7324,2.0,0,0,3,1,1850,0,18,18
340500.0,3,2.0,2270,28025,1.0,0,0,4,1,1920,350,68,68
342500.0,3,2.5,1810,5192,2.0,0,0,3,1,1810,0,22,22
290900.0,2,2.0,1610,17600,2.0,0,0,3,1,1610,0,85,32
868700.0,3,4.25,3840,6161,2.0,0,0,3,2,3840,0,15,15
1199000.0,4,2.75,4110,8400,2.0,0,1,3,1,3130,980,87,2
1150000.0,4,3.25,4190,10259,2.0,0,0,3,2,3150,1040,15,15
859900.0,4,2.75,3390,6298,2.0,0,0,3,1,3390,0,4,4
520000.0,4,2.25,1890,3006,2.0,0,0,3,1,1890,0,12,12
460000.0,3,2.5,1610,2527,2.0,0,2,3,1,1080,530,10,10
438924.0,3,1.5,1050,4590,1.0,0,0,3,1,850,200,66,66
315000.0,2,1.0,630,6550,1.0,0,0,3,1,630,0,97,97
590000.0,4,2.75,2910,10650,1.0,0,2,3,1,1780,1130,40,40
378500.0,4,1.75,1700,8640,1.0,0,0,3,1,850,850,60,60
328500.0,3,2.5,1950,8130,2.0,0,0,4,1,1950,0,25,25
849950.0,3,3.0,2990,9773,2.0,0,0,4,1,2990,0,42,42
525000.0,3,1.5,1350,6000,1.0,0,2,3,1,900,450,65,65
1385000.0,4,3.25,4860,181319,2.5,0,0,3,1,4860,0,22,22
295000.0,4,2.5,2160,7725,1.0,0,0,4,1,1460,700,37,37
1067000.0,6,3.5,4860,11793,2.0,0,0,3,2,3860,1000,17,17
207950.0,2,2.0,890,5000,1.0,0,0,3,1,890,0,98,98
699900.0,4,2.75,2810,7302,2.0,0,0,3,1,2810,0,13,13
1280000.0,5,2.5,3400,9500,2.0,0,1,4,1,3400,0,38,38
452000.0,4,1.5,1580,7350,1.0,0,0,4,1,960,620,52,52
370000.0,3,2.0,1680,5036,1.0,0,1,4,1,1680,0,28,28
232000.0,3,1.75,1300,11230,1.0,0,0,5,1,1300,0,47,47
669950.0,5,2.5,2820,14062,2.0,0,0,4,1,2380,440,55,55
397500.0,3,2.0,1510,6710,1.0,0,0,3,1,1070,440,43,43
490000.0,2,2.5,1230,1391,2.0,0,0,3,1,870,360,11,11
725000.0,4,2.0,2110,4140,2.0,0,0,3,1,1710,400,90,12
299000.0,3,2.75,3080,19635,1.0,0,2,4,1,1610,1470,57,57
625000.0,2,1.5,1490,5750,1.5,0,0,4,1,1190,300,115,115
437500.0,3,2.5,2120,4500,2.0,0,0,3,1,2120,0,15,15
650000.0,4,2.5,3180,5438,2.0,0,0,3,1,3180,0,12,12
475000.0,2,1.0,1490,3825,1.0,0,0,3,1,860,630,86,86
342000.0,3,2.0,1930,11947,1.0,0,0,4,1,1930,0,49,49
1197350.0,4,2.5,2770,7800,2.0,0,0,3,2,2770,0,16,16
280000.0,3,1.5,1670,11610,1.0,0,0,4,1,1670,0,52,52
240000.0,2,1.75,1330,7200,1.0,0,0,3,1,1330,0,22,22
529000.0,3,1.0,1210,3328,1.5,0,0,4,1,1210,0,91,91
442000.0,3,1.0,1190,5100,1.0,0,0,4,1,1030,160,74,74
615000.0,2,1.0,1540,6872,1.0,0,0,4,1,820,720,69,69
1485000.0,4,3.75,4030,10800,2.0,0,0,3,2,4030,0,9,9
585000.0,4,1.75,2430,7559,1.0,0,0,4,1,1580,850,34,34
480000.0,4,2.5,2600,7787,2.0,0,0,3,1,2600,0,10,10
1095000.0,5,3.5,4410,57063,2.0,0,0,4,1,4410,0,25,25
290000.0,4,1.0,1330,8184,1.5,0,0,3,1,1330,0,66,66
615000.0,3,1.75,1900,5000,1.0,0,0,5,1,950,950,64,64
300000.0,2,1.0,1100,7680,1.0,0,0,4,1,1100,0,65,65
308000.0,3,1.0,1980,39150,1.5,0,0,3,1,1580,400,83,83
750000.0,3,2.5,2400,7745,2.0,0,0,3,1,2400,0,14,14
2250000.0,4,2.25,4760,8036,2.5,0,0,5,1,3390,1370,99,99
890000.0,4,3.25,3180,194278,2.0,0,0,3,2,3180,0,10,10
288000.0,3,1.0,1190,7560,1.0,0,0,5,1,1190,0,57,57
190000.0,2,1.0,630,6000,1.0,0,0,3,1,630,0,72,10
515000.0,5,3.0,2530,5105,1.0,0,0,3,1,1520,1010,10,10
235000.0,4,1.5,1690,11054,1.0,0,0,4,1,1690,0,85,85
275000.0,2,1.0,940,5000,1.0,0,0,3,1,940,0,64,64
727500.0,2,2.0,1240,9119,1.0,0,0,4,1,1240,0,63,63
650000.0,4,2.5,3040,6587,2.0,0,0,3,1,3040,0,12,12
1600000.0,6,5.0,6050,230652,2.0,0,3,3,2,6050,0,14,14
365000.0,4,1.0,1590,7085,1.5,0,0,3,1,1590,0,71,71
662000.0,3,1.75,2500,36947,1.0,0,0,3,1,2500,0,31,31
270500.0,3,2.5,1780,7848,1.0,0,0,3,1,1320,460,37,37
200000.0,2,1.5,1360,1898,2.0,0,0,3,1,1360,0,37,37
970000.0,4,3.25,4740,76230,2.0,0,0,3,2,4740,0,28,28
160000.0,3,1.5,1010,9600,1.0,0,0,4,1,1010,0,53,53
204000.0,3,1.0,1040,7405,1.0,0,0,4,1,1040,0,44,44
358000.0,3,2.25,1610,6655,2.0,0,0,4,1,1610,0,30,30
452000.0,4,1.75,1570,8268,1.0,0,0,3,1,1570,0,36,36
595000.0,2,2.0,1510,4000,1.0,0,0,4,1,1010,500,115,115
249000.0,3,2.0,1360,6082,1.0,0,0,3,1,1360,0,21,21
346900.0,4,2.5,1970,5106,2.0,0,0,3,1,1970,0,16,16
2125000.0,3,2.5,5403,24069,2.0,1,4,4,2,5403,0,39,39
280000.0,4,2.5,1560,4350,2.0,0,0,3,1,1560,0,12,12
318888.0,4,1.75,2320,12000,1.0,0,0,4,1,2270,50,42,42
530000.0,3,2.25,2120,40518,1.0,0,0,3,1,2120,0,48,48
375000.0,3,2.25,2120,18500,2.0,0,0,4,1,2120,0,32,32
910000.0,4,2.5,3350,29242,2.0,0,0,3,2,3350,0,27,27
782000.0,4,2.5,2380,9614,2.0,0,0,4,2,2380,0,24,24
259950.0,2,2.0,1070,649,2.0,0,0,3,1,720,350,7,7
315000.0,4,2.75,2300,18360,1.0,0,0,4,1,1560,740,36,36
215000.0,2,1.0,1320,8865,1.0,0,0,4,1,1320,0,72,72
705000.0,3,1.75,2180,10221,1.0,0,2,4,1,1140,1040,69,69
1450000.0,3,3.0,4380,6320,2.0,0,3,5,2,3580,800,63,63
451000.0,3,1.75,1790,9813,2.0,0,0,3,1,1790,0,66,66
261000.0,2,1.0,750,8125,1.0,0,0,4,1,750,0,72,72
396000.0,3,1.5,1300,8280,1.0,0,0,5,1,1300,0,59,59
725000.0,4,2.5,2990,29170,2.0,0,3,3,1,2990,0,16,16
1950000.0,7,3.5,4640,15235,2.0,0,1,3,2,2860,1780,50,12
238000.0,4,1.0,1400,7242,1.5,0,0,3,1,1400,0,56,56
750000.0,6,1.75,2750,9563,2.0,0,0,4,1,2750,0,42,42
331500.0,4,2.5,2050,10271,2.0,0,0,3,1,2050,0,17,17
460000.0,4,3.0,2230,108900,1.0,0,0,3,1,1410,820,37,37
404950.0,4,2.25,2340,217014,1.0,0,0,4,1,2340,0,33,33
880000.0,3,2.5,2870,5163,2.0,0,0,3,1,2870,0,1,1
863000.0,4,2.5,4120,22370,2.0,0,0,3,2,4120,0,18,18
638700.0,3,1.75,2080,9162,1.0,0,0,3,1,1370,710,55,55
435000.0,3,2.5,1840,5680,2.0,0,0,3,1,1840,0,7,7
260000.0,3,1.0,1180,5350,1.5,0,0,4,1,1180,0,56,56
671500.0,5,2.75,2160,4000,1.5,0,0,5,1,1530,630,88,88
610000.0,3,1.0,1180,3400,1.5,0,0,3,1,1180,0,108,108
405000.0,2,0.75,1160,15029,1.0,0,0,4,1,870,290,78,78
338900.0,4,2.5,1830,5612,2.0,0,0,3,1,1830,0,12,12
720000.0,4,4.0,3200,7708,2.0,0,0,3,2,3200,0,11,11
442000.0,5,3.0,2560,5445,1.5,0,0,4,1,1760,800,88,88
650000.0,5,2.75,2550,5040,1.5,0,0,5,1,2550,0,113,113
263500.0,3,1.75,1330,9917,1.0,0,0,3,1,1040,290,34,34
300000.0,2,1.0,1220,75794,1.0,0,0,4,1,1220,0,52,52
266000.0,3,2.5,1805,3402,2.0,0,0,3,1,1805,0,6,6
930000.0,4,4.0,6050,84942,2.5,0,2,3,1,4150,1900,6,6
530000.0,4,2.5,2320,5493,2.0,0,0,3,1,2320,0,11,11
180000.0,3,1.0,1384,8960,1.0,0,0,4,1,1384,0,50,50
619000.0,3,2.5,2720,6439,2.0,0,0,3,1,2720,0,10,10
264000.0,3,1.5,1820,10608,1.0,0,0,4,1,1820,0,53,53
730000.0,2,2.25,2130,4920,1.5,0,4,4,1,1530,600,74,74
439000.0,4,2.25,2060,10070,2.0,0,0,3,1,2060,0,40,40
268500.0,4,1.75,1420,7500,1.0,0,0,4,1,1080,340,34,34
330000.0,3,1.75,1510,15744,1.0,0,0,3,1,1510,0,30,30
640000.0,3,2.5,2160,4000,1.5,0,0,3,1,1960,200,112,2
900000.0,3,2.5,3180,12600,2.0,0,0,4,2,3180,0,37,37
370000.0,3,2.25,2110,13300,2.0,0,0,4,1,2110,0,30,30
685000.0,3,2.0,2060,2900,1.5,0,0,5,1,1330,730,84,84
505000.0,3,1.5,1830,217800,1.0,0,0,3,1,1010,820,34,34
265000.0,3,1.75,1820,32666,1.0,0,0,4,1,1820,0,49,49
290000.0,3,2.5,1610,2937,2.0,0,0,3,1,1610,0,9,9
296000.0,4,2.5,1780,3600,2.0,0,0,3,1,1780,0,9,9
360000.0,4,2.5,1840,9611,2.0,0,0,3,1,1840,0,19,19
240500.0,3,1.75,1460,10584,1.0,0,0,3,1,990,470,18,18
372500.0,2,2.5,1400,2958,2.0,0,0,3,1,1400,0,8,8
595000.0,3,2.5,3370,14402,2.0,0,2,3,1,3370,0,11,11
515000.0,4,3.0,3590,8249,2.0,0,0,3,1,3590,0,18,18
1220000.0,4,2.25,3200,15367,2.0,0,0,4,1,3200,0,53,53
507000.0,2,1.75,1670,6460,1.0,0,0,3,1,1670,0,11,11
399950.0,4,2.0,2420,31465,1.0,0,0,3,1,2420,0,31,31
185000.0,3,1.75,1430,10816,2.0,0,0,3,1,1430,0,21,21
460000.0,3,1.75,1440,7070,1.0,0,0,3,1,1440,0,35,35
435500.0,3,2.25,1450,4789,2.0,0,0,3,1,1450,0,30,30
469000.0,4,2.75,3550,13938,1.0,0,0,5,1,2100,1450,49,49
531000.0,2,3.0,1270,1175,2.0,0,0,3,1,1110,160,15,15
443500.0,2,1.0,940,6804,1.0,0,0,3,1,940,0,66,66
223000.0,3,2.0,1670,6824,1.0,0,0,3,1,1300,370,25,25
590000.0,4,3.5,3100,15842,2.0,0,0,3,1,2400,700,19,19
340000.0,2,2.5,1100,1760,3.0,0,0,3,1,1100,0,18,18
650000.0,3,2.0,1870,3388,1.0,0,0,4,1,1230,640,90,90
533600.0,3,2.5,1930,5080,2.0,0,0,4,1,1930,0,25,25
695000.0,3,2.75,2540,4694,2.0,0,0,3,1,2540,0,10,10
242000.0,3,1.75,1280,7524,1.5,0,0,4,1,1280,0,27,27
425000.0,3,2.25,1820,8814,1.0,0,0,3,1,1280,540,48,48
525000.0,3,2.25,1490,9414,2.0,0,0,3,1,1490,0,34,34
485000.0,3,2.5,1880,5502,2.0,0,0,3,1,1880,0,27,27
175000.0,3,1.0,1250,9775,1.0,0,0,3,1,1250,0,44,44
210000.0,3,2.0,1440,7210,1.0,0,0,3,1,1440,0,32,32
260000.0,3,2.5,1920,7415,2.0,0,0,3,1,1920,0,26,26
577000.0,3,2.5,2060,5750,1.0,0,0,3,1,1330,730,39,39
200000.0,3,1.5,1210,10588,1.0,0,0,4,1,1210,0,57,57
605000.0,2,1.75,1760,5000,1.0,0,0,4,1,940,820,88,88
325000.0,3,1.0,990,6750,1.0,0,0,4,1,990,0,68,68
289500.0,3,1.0,960,6400,1.0,0,0,4,1,820,140,71,71
559950.0,3,2.5,1660,1458,3.0,0,0,3,1,1660,0,1,1
1042500.0,3,1.75,1900,9375,1.0,0,1,4,1,1330,570,74,74
543500.0,3,2.25,1270,2790,1.0,0,0,3,1,990,280,45,45
480000.0,4,2.25,3250,34293,2.0,0,0,4,1,3250,0,32,32
218000.0,3,1.0,960,9633,1.0,0,0,5,1,960,0,33,33
565000.0,2,1.75,1330,6000,1.0,0,0,4,1,960,370,101,70
426700.0,3,1.75,2080,7700,1.0,0,0,5,1,1600,480,47,47
650000.0,3,2.5,2690,11575,1.0,0,3,3,1,2130,560,58,58
542000.0,2,1.0,890,3060,1.0,0,0,3,1,770,120,105,105
415000.0,3,1.75,1070,8000,1.0,0,0,3,1,1070,0,38,38
214000.0,3,1.0,1200,8316,1.0,0,0,4,1,1200,0,62,62
245000.0,3,1.5,1360,8910,2.0,0,0,5,1,1360,0,66,66
314500.0,3,2.0,2050,13303,1.0,0,0,3,1,2050,0,22,22
1120000.0,3,1.5,3000,5750,2.0,0,0,5,1,2000,1000,91,91
378000.0,2,2.0,1300,3850,1.0,0,0,3,1,800,500,52,52
305000.0,4,2.5,2250,9091,1.0,0,0,3,1,1340,910,33,33
595000.0,5,2.75,3740,6750,1.0,0,0,4,1,1980,1760,37,37
729500.0,3,2.5,1660,1091,3.0,0,1,3,1,1530,130,0,0
430000.0,3,2.5,2360,6699,2.0,0,0,3,1,2360,0,12,12
240000.0,3,1.75,1760,6500,1.0,0,0,3,1,1150,610,28,28
545000.0,3,1.75,1680,6200,1.5,0,0,3,1,1680,0,99,99
530000.0,3,1.75,1320,2500,1.0,0,0,3,1,870,450,97,97
157000.0,1,1.0,870,26326,1.0,0,0,3,1,870,0,76,76
425000.0,4,1.0,1260,7645,1.5,0,0,3,1,1260,0,90,90
220000.0,3,1.0,1000,6020,1.0,0,0,3,1,1000,0,71,71
521000.0,4,1.75,2020,36400,1.0,0,0,4,1,1550,470,39,39
325000.0,3,1.0,1920,6862,1.0,0,2,3,1,1120,800,63,63
597500.0,3,2.0,2150,5400,1.5,0,0,4,1,1380,770,104,104
337000.0,3,2.5,1470,3976,2.0,0,0,3,1,1470,0,16,16
1000000.0,3,2.5,3180,10492,2.0,0,2,3,2,3180,0,24,24
3070000.0,3,2.5,3930,55867,1.0,1,4,4,1,2330,1600,58,58
495000.0,3,1.0,990,6000,1.0,0,0,3,1,990,0,72,72
748000.0,4,3.5,2770,3330,2.0,0,0,3,1,1970,800,14,14
888000.0,3,1.5,1250,8710,1.0,0,0,4,1,1250,0,62,62
269900.0,3,1.75,1140,22267,1.0,0,0,3,1,1140,0,29,29
496500.0,4,2.5,2250,14440,1.0,0,0,3,1,1550,700,48,48
475000.0,3,2.5,1640,5097,2.0,0,0,3,1,1640,0,46,46
312000.0,3,1.5,1255,1374,3.0,0,0,3,1,1255,0,11,11
323000.0,3,1.0,1290,12231,1.0,0,0,3,1,1290,0,39,39
331000.0,3,1.75,1300,9079,1.0,0,0,3,1,1300,0,29,29
306000.0,3,1.5,1220,1086,3.0,0,0,3,1,1220,0,8,8
655000.0,4,2.5,2630,4000,3.0,0,0,3,1,2630,0,13,13
290000.0,3,1.5,1950,15954,1.0,0,0,4,1,1950,0,56,56
1250000.0,4,3.25,3160,5000,2.0,0,0,5,1,2360,800,50,50
460000.0,3,1.75,1550,4708,1.0,0,0,4,1,860,690,66,66
435000.0,4,2.5,1700,6380,1.0,0,0,4,1,850,850,75,75
664000.0,4,2.75,2510,11880,1.0,0,0,5,1,1630,880,37,37
865000.0,4,1.75,1800,4180,2.0,0,3,4,1,1800,0,94,94
385000.0,3,1.75,1800,18000,1.0,0,0,3,1,1200,600,47,47
497000.0,3,2.25,1870,9315,1.0,0,0,3,1,1350,520,40,40
280000.0,2,1.0,1010,3000,1.0,0,0,4,1,1010,0,90,90
188000.0,2,1.5,1120,17487,1.0,0,0,3,1,1120,0,91,91
478500.0,3,1.0,2090,4755,1.0,0,2,3,1,1200,890,46,46
1145000.0,4,3.5,4370,18361,2.0,0,0,3,2,4370,0,14,14
222000.0,3,2.0,1440,7187,1.0,0,0,4,1,970,470,34,34
799000.0,4,3.0,2580,209523,2.0,0,0,3,1,2580,0,31,31
609900.0,4,2.5,3190,7399,2.0,0,0,3,2,3190,0,9,9
413000.0,4,3.5,2380,5809,2.0,0,0,4,1,1750,630,20,20
400000.0,4,1.0,1420,4875,1.5,0,0,3,1,1420,0,85,85
802541.0,5,2.75,2990,6768,2.0,0,0,3,1,2990,0,1,1
320000.0,3,2.5,2680,7757,2.0,0,0,3,1,2680,0,25,25
507000.0,4,2.5,2730,7649,2.0,0,0,3,1,2730,0,9,9
387500.0,3,1.0,1220,8329,1.0,0,0,3,1,1220,0,69,69
396000.0,3,1.0,1500,12616,1.0,0,0,3,1,1500,0,48,48
373000.0,3,1.75,1830,11788,1.0,0,1,3,1,1430,400,57,57
1484900.0,5,2.5,4570,19252,2.0,0,0,5,2,4570,0,50,50
359900.0,4,2.25,2470,7698,2.0,0,0,3,1,2470,0,32,32
410000.0,2,1.0,800,4342,1.0,0,0,3,1,670,130,88,88
690000.0,4,2.5,2900,23488,2.0,0,0,3,1,2900,0,23,23
245000.0,3,2.0,1410,5760,1.0,0,0,3,1,1410,0,30,30
700000.0,5,2.5,2830,25958,1.0,0,1,5,1,1610,1220,36,36
268000.0,4,1.75,1680,9966,1.0,0,0,3,1,1100,580,38,38
225000.0,3,1.75,1760,26055,1.0,0,0,3,1,920,840,36,36
980000.0,4,2.25,2240,11034,2.0,0,0,3,1,2240,0,39,39
795000.0,2,1.0,1380,5000,1.5,0,2,3,1,1380,0,110,110
195000.0,2,1.0,820,5100,1.0,0,0,3,1,820,0,62,62
480000.0,4,2.0,2180,10575,1.0,0,0,2,1,1730,450,65,65
485000.0,4,2.0,1400,3600,1.0,0,0,3,1,1100,300,115,115
130000.0,2,1.0,880,9000,1.0,0,0,3,1,880,0,87,87
325000.0,2,1.0,1060,5703,1.0,0,2,4,1,1060,0,69,69
440000.0,3,1.75,1530,7245,1.0,0,0,4,1,1530,0,31,31
550000.0,4,1.75,2480,14782,1.0,0,3,3,1,1460,1020,57,57
310000.0,3,1.75,1490,7150,1.0,0,0,5,1,1490,0,48,48
530000.0,3,2.5,3660,39478,2.0,0,2,4,1,3260,400,26,26
390000.0,4,2.5,2340,8548,2.0,0,0,3,1,2340,0,22,22
243000.0,3,1.75,1450,12125,1.0,0,0,4,1,1450,0,34,34
639000.0,4,2.5,2210,9875,2.0,0,0,3,1,2210,0,25,25
215000.0,4,1.0,1130,7400,1.0,0,0,4,1,1130,0,46,46
405000.0,5,1.75,1550,10500,1.0,0,0,3,1,1100,450,54,54
250000.0,4,1.75,1710,7140,1.0,0,0,5,1,1010,700,47,47
405500.0,3,1.5,1010,8108,1.0,0,0,5,1,1010,0,61,61
452000.0,6,2.25,2660,13579,2.0,0,0,3,1,2660,0,78,25
730000.0,6,2.25,2660,13579,2.0,0,0,3,1,2660,0,78,25
267000.0,3,2.0,1300,9644,1.0,0,0,3,1,1300,0,21,21
289950.0,3,2.5,1670,6186,2.0,0,0,3,1,1670,0,13,13
565000.0,2,1.0,960,4080,1.0,0,0,5,1,960,0,104,104
1578000.0,4,3.25,4670,51836,2.0,0,0,4,2,4670,0,27,27
636000.0,3,2.5,2140,2770,2.0,0,0,3,1,1770,370,8,8
350000.0,5,3.0,2520,5500,1.0,0,0,3,1,1550,970,11,11
320000.0,3,1.5,1650,9380,1.0,0,0,5,1,1130,520,37,37
210000.0,2,1.75,1440,5680,1.0,0,0,4,1,1440,0,37,37
245000.0,2,1.0,1050,5900,1.0,0,0,3,1,1050,0,65,65
328000.0,3,1.75,1470,7650,1.0,0,0,3,1,1130,340,32,32
985000.0,4,2.25,4230,37769,2.0,0,0,3,2,4230,0,26,26
501000.0,3,1.75,1970,7972,1.0,0,3,5,1,1370,600,39,39
